,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.012,97.085,305.91,482.09799999999996,480.605,627.3,611.745,521.1300000000001,453.8,775.105,1063.8850000000002
3060,0.0,0.0,0.0,0.0,0.0,0.0,0.99,3.08,42.809999999999995,122.87,184.03,184.216,261.059,197.43,191.24999999999997,191.105,116.06000000000002,478.2
3061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,12.600000000000001,35.879999999999995,121.89999999999998,231.0,341.13,575.39,847.1650000000001,1264.765,1378.0,1001.7249999999997
3062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,2.63,0.0,0.0,0.0,114.75,30.0,13.26,248.24,281.065
3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,30.1,14.190000000000001,32.95,19.24,46.9,23.1,39.040000000000006,40.17,33.075
3064,0.0,0.0,0.0,0.0,0.0,0.0,2.6399999999999997,17.804,273.09999999999997,1071.832,2046.045,1765.9380000000003,2186.627,2309.78,2155.525,1801.7800000000002,2855.125,7457.275000000001
3065,0.0,0.0,1.5,0.0,0.0,1.0,4.212,7.7250000000000005,28.770000000000003,45.494,35.055,23.645000000000003,26.884,92.22,74.84,157.275,67.285,292.595
3066,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,8.91,40.79,15.194999999999999,35.17,61.195,75.66,99.705,57.867000000000004,208.29999999999998,287.5
3067,0.0,0.0,0.0,0.0,0.0,1.65,4.342,4.055,13.34,19.823999999999998,72.83500000000001,42.08,86.08,145.785,19.5,262.49,72.41,236.64999999999998
3068,0.0,0.6,0.0,0.0,3.0,2.0,14.2,11.075000000000003,91.85499999999999,159.571,176.817,216.09,151.885,232.63100000000003,311.59999999999997,169.342,371.292,443.13699999999994
3070,0.0,0.0,0.75,1.12,0.0,4.89,35.796,35.797,116.965,449.804,316.10400000000004,301.525,375.765,528.898,353.49499999999995,373.89099999999996,348.91999999999996,1155.616
3071,0.0,0.0,0.0,0.48,0.0,0.0,7.662,7.07,88.61000000000001,204.09300000000002,171.33999999999997,232.02,282.57000000000005,345.13500000000005,141.17000000000002,588.225,174.00700000000003,948.8100000000002
3072,0.0,0.0,0.0,0.0,1.85,1.0,9.654,22.082,122.86500000000001,400.994,507.6480000000001,492.1809999999999,394.865,738.9799999999999,353.78000000000003,651.033,476.597,1745.399
3073,0.0,0.0,0.0,1.12,0.0,0.0,5.38,9.112,444.64,543.263,654.0840000000001,667.1999999999999,625.935,914.6149999999999,451.88500000000005,716.0630000000001,682.01,2503.3819999999996
3074,0.0,0.0,0.0,0.0,0.0,0.0,2.67,5.82,68.05,214.02,456.878,461.5,427.22999999999996,963.095,1011.0999999999999,1025.985,1076.435,1409.5850000000003
3075,0.0,1.28,0.0,1.19,0.0,0.0,0.99,1.992,52.53000000000001,196.238,451.03999999999996,531.485,427.0,470.78999999999996,296.625,218.03,376.82000000000005,885.8599999999998
