,postcode,year,viable_buildings,total_buildings,total_income,num_installs,average_income,install_percent
10273,3114,2017,1226,1222,231377668.0,22.0,189343.4271685761,0.01794453507340946
10274,3115,2017,1274,1274,223956219.0,28.0,175789.8108320251,0.02197802197802198
10275,3116,2017,3787,3785,396398716.0,73.0,104728.85495376487,0.019276472141536837
10276,3121,2017,7832,16251,1827002331.0,39.0,112423.99427727524,0.004979570990806946
10277,3122,2017,4400,11743,1774186385.0,59.0,151084.59380056203,0.013409090909090909
10278,3123,2017,3540,6764,957584374.0,29.0,141570.723536369,0.008192090395480226
10279,3124,2017,7215,8838,1428006219.0,75.0,161575.72063815343,0.010395010395010396
10280,3125,2017,5275,6154,463893133.0,27.0,75380.74959376015,0.0051184834123222745
10281,3126,2017,2779,3099,715563612.0,26.0,230901.4559535334,0.009355883411299028
10282,3127,2017,6646,7337,1168494400.0,78.0,159260.51519694697,0.011736382786638579
10283,3128,2017,6094,8904,651097626.0,43.0,73124.1718328841,0.007056120774532327
10284,3129,2017,6716,7203,636794522.0,52.0,88406.84742468417,0.007742703990470518
10285,3130,2017,12212,12976,1269998832.0,110.0,97872.90628853267,0.009007533573534229
10286,3131,2017,9086,9203,760655083.0,79.0,82652.94827773552,0.008694695135373102
10287,3132,2017,6500,6888,644405062.0,45.0,93554.7418699187,0.006923076923076923
10288,3133,2017,8274,8298,791568601.0,98.0,95392.69715594119,0.011844331641285956
10289,3134,2017,12560,12990,1278316694.0,153.0,98407.75165511933,0.012181528662420383
10290,3135,2017,7909,8048,700049477.0,91.0,86984.27895129225,0.011505879377923885
10291,3136,2017,18061,18489,1536635324.0,203.0,83110.7860890259,0.011239687724932175
10292,3137,2017,5702,5632,454234726.0,79.0,80652.47265625,0.013854787793756576
10293,3138,2017,8335,8319,739017608.0,109.0,88834.909003486,0.01307738452309538
10294,3139,2017,5144,5169,468830734.0,118.0,90700.47088411685,0.022939346811819597
10295,3140,2017,6619,6706,583314278.0,103.0,86983.93647479868,0.015561263030669285
10296,3141,2017,3238,16571,2002311005.0,42.0,120832.23734234506,0.012970969734403953
10297,3142,2017,3481,7104,2011266386.0,35.0,283117.45298423426,0.01005458201666188
10298,3143,2017,2110,4657,736857700.0,27.0,158225.83208073868,0.012796208530805687
10299,3144,2017,3185,4999,1038256250.0,53.0,207692.78855771155,0.01664050235478807
10300,3145,2017,7508,9639,1375739369.0,114.0,142726.35843967216,0.015183803942461374
10301,3146,2017,7888,10509,1644176075.0,96.0,156454.09410981063,0.012170385395537525
10302,3147,2017,4886,5849,696111013.0,60.0,119013.6797743204,0.012279983626688497
10303,3148,2017,3207,3673,326940680.0,14.0,89011.89218622379,0.004365450576863112
10304,3149,2017,10249,13372,1325477613.0,128.0,99123.3632216572,0.012489023319348229
10305,3150,2017,21308,22778,2222362268.0,230.0,97566.172095882,0.01079406795569739
10306,3151,2017,3922,4060,318659026.0,27.0,78487.44482758621,0.006884242733299337
10307,3152,2017,12162,12514,1184434605.0,146.0,94648.76178679879,0.012004604505837856
10308,3153,2017,8033,8641,644578007.0,137.0,74595.30227982873,0.017054649570521597
10309,3154,2017,1625,1692,150968792.0,24.0,89225.05437352246,0.014769230769230769
10310,3155,2017,9486,9705,700616481.0,107.0,72191.2911901082,0.0112797807294961
10311,3156,2017,14290,14503,1364885640.0,237.0,94110.57298489967,0.016585024492652204
10312,3158,2017,2528,2555,248638004.0,25.0,97314.28727984344,0.009889240506329115
10313,3159,2017,961,963,96470061.0,14.0,100176.59501557633,0.014568158168574402
10314,3160,2017,3452,3454,339639478.0,46.0,98332.21713954835,0.013325608342989572
10315,3161,2017,4515,6713,1072581102.0,35.0,159776.7171160435,0.007751937984496124
10316,3162,2017,6089,7319,1004354070.0,45.0,137225.58682880175,0.007390376088027591
10317,3163,2017,9900,14971,1345778298.0,86.0,89892.34506712979,0.008686868686868687
10318,3165,2017,9361,10980,1095837743.0,82.0,99803.07313296903,0.008759747890182672
10319,3166,2017,8547,9724,867044183.0,50.0,89165.38286713287,0.00585000585000585
10320,3167,2017,3581,3657,317410592.0,29.0,86795.34919332787,0.00809829656520525
10321,3168,2017,6321,8308,439531818.0,30.0,52904.64829080404,0.004746084480303749
10322,3169,2017,7269,7642,534525848.0,72.0,69945.80580999739,0.00990507635163021
10323,3170,2017,7236,7263,629433966.0,75.0,86663.08219743907,0.010364842454394693
10324,3171,2017,6716,7536,480985866.0,58.0,63825.08837579618,0.008636092912447886
10325,3172,2017,7970,8101,656742769.0,82.0,81069.3456363412,0.010288582183186951
10326,3173,2017,8599,8829,842008065.0,178.0,95368.45225959904,0.020700081404814514
10327,3174,2017,12708,14911,890552655.0,108.0,59724.54261954262,0.0084985835694051
10328,3175,2017,17525,20064,1242392809.0,232.0,61921.49167663477,0.013238231098430813
10329,3177,2017,4131,4377,222015791.0,37.0,50723.278729723555,0.008956669087388042
10330,3178,2017,11171,11707,1251150605.0,176.0,106872.00862731699,0.015755080118163102
10331,3179,2017,2159,2164,200140737.0,30.0,92486.47735674676,0.013895321908290875
10332,3180,2017,2941,2929,241719940.0,41.0,82526.43905769887,0.01394083645018701
10333,3181,2017,4178,11734,1195347830.0,49.0,101870.44741776036,0.011728099569171853
10334,3182,2017,2433,15007,1337950335.0,56.0,89155.08329446259,0.02301685162351007
10335,3183,2017,3051,9555,900205324.0,44.0,94213.01140763998,0.014421501147164863
10336,3184,2017,2270,8879,976681763.0,55.0,109999.0723054398,0.024229074889867842
10337,3185,2017,3379,5992,828402061.0,35.0,138251.34529372497,0.010358094110683634
10338,3186,2017,8166,10552,2326386938.0,73.0,220468.81520090977,0.008939505265735979
10339,3187,2017,6043,6558,1071746576.0,48.0,163425.8273863983,0.007943074631805394
10340,3188,2017,6454,7793,1107678039.0,84.0,142137.56435262415,0.013015184381778741
10341,3189,2017,2204,2618,243147795.0,50.0,92875.39915966387,0.022686025408348458
10342,3190,2017,4106,4702,480866611.0,33.0,102268.5263717567,0.008037018996590355
10343,3191,2017,3352,4467,662734810.0,36.0,148362.39310499217,0.010739856801909307
10344,3192,2017,7971,9738,908868276.0,129.0,93332.12939001848,0.01618366578848325
10345,3193,2017,7488,8040,1240760684.0,108.0,154323.46815920397,0.014423076923076924
10346,3194,2017,5025,6200,586457689.0,45.0,94589.94983870968,0.008955223880597015
10347,3195,2017,12277,14392,1545456897.0,208.0,107383.05287659811,0.01694224973527735
10348,3196,2017,8394,11623,958047577.0,90.0,82426.87576357223,0.010721944245889922
10349,3197,2017,4832,5276,491187110.0,71.0,93098.39082638362,0.014693708609271524
10350,3198,2017,7745,8051,523624551.0,92.0,65038.44876412868,0.011878631375080698
10351,3199,2017,23419,24570,1713428263.0,256.0,69736.60004070004,0.01093129510226739
10352,3200,2017,2537,2561,101485316.0,17.0,39627.22217883639,0.006700827749310209
10353,3201,2017,8048,8373,635296187.0,131.0,75874.38038934671,0.016277335984095427
10354,3202,2017,924,1039,107795198.0,16.0,103748.9874879692,0.017316017316017316
10355,3204,2017,10133,12429,1384030067.0,81.0,111354.90119880924,0.007993684002763249
10356,3205,2017,2646,6445,714889180.0,27.0,110921.51745539178,0.01020408163265306
10357,3206,2017,3820,5124,1018466348.0,49.0,198763.92427790788,0.012827225130890052
10358,3207,2017,4127,8930,1187710624.0,41.0,133002.30951847704,0.009934577174703174
10359,3211,2017,493,498,51949452.0,13.0,104316.1686746988,0.02636916835699797
10360,3212,2017,6098,6112,575662445.0,100.0,94185.60945680628,0.016398819285011478
10361,3214,2017,10407,10610,439733037.0,82.0,41445.149575871816,0.007879312001537428
10362,3215,2017,8972,9314,651593550.0,93.0,69958.50869658579,0.010365581810075792
10363,3216,2017,23228,23523,1918467195.0,297.0,81557.08009182502,0.012786292405717237
10364,3217,2017,2791,2787,369436065.0,78.0,132556.89451022606,0.027946972411322105
10365,3218,2017,5402,6659,617318887.0,40.0,92704.44315963358,0.0074046649389115145
10366,3219,2017,9557,9592,536036670.0,98.0,55883.7228940784,0.010254263890342157
10367,3220,2017,7134,7889,869233439.0,92.0,110182.96856382304,0.012895991028875805
10368,3221,2017,0,0,141237260.0,11.0,inf,inf
10369,3222,2017,6620,6691,478964853.0,147.0,71583.44836347332,0.022205438066465258
10370,3223,2017,6174,6459,215439704.0,77.0,33354.96268772256,0.012471655328798186
10371,3224,2017,6118,6168,425743522.0,114.0,69024.5658236057,0.018633540372670808
10372,3225,2017,3398,3572,174135309.0,59.0,48750.086506159016,0.017363154796939378
10373,3226,2017,7503,7527,551015346.0,135.0,73205.17417297728,0.01799280287884846
10374,3227,2017,2619,2704,227049533.0,59.0,83968.0225591716,0.022527682321496753
10375,3228,2017,9041,9121,824937805.0,186.0,90443.7896064028,0.02057294547063378
10376,3230,2017,2832,2932,92414751.0,54.0,31519.355729877218,0.019067796610169493
10377,3231,2017,1727,1771,49305284.0,50.0,27840.363636363636,0.02895193977996526
10378,3232,2017,1664,1871,48249726.0,15.0,25788.202030999466,0.009014423076923076
10379,3233,2017,2124,2303,59361931.0,27.0,25775.91445940078,0.012711864406779662
10380,3235,2017,250,252,10938673.0,6.0,43407.43253968254,0.024
10381,3236,2017,137,142,6642796.0,2.0,46780.25352112676,0.014598540145985401
10382,3238,2017,182,188,6573406.0,2.0,34964.925531914894,0.01098901098901099
10383,3239,2017,260,266,10492549.0,9.0,39445.672932330825,0.03461538461538462
10384,3240,2017,742,751,78046042.0,26.0,103922.82556591212,0.03504043126684636
10385,3241,2017,1176,1183,79888418.0,40.0,67530.3617920541,0.034013605442176874
10386,3242,2017,429,426,27360202.0,14.0,64225.826291079815,0.03263403263403263
10387,3243,2017,164,164,10934884.0,6.0,66676.12195121951,0.036585365853658534
10388,3249,2017,1465,1473,96759229.0,45.0,65688.54650373387,0.030716723549488054
10389,3250,2017,5580,5638,343222849.0,77.0,60876.702554097195,0.013799283154121864
10390,3251,2017,222,223,15439859.0,5.0,69237.03587443946,0.02252252252252252
10391,3260,2017,2246,2283,121742031.0,43.0,53325.46254927727,0.01914514692787177
10392,3264,2017,954,1060,61989633.0,23.0,58480.78584905661,0.02410901467505241
10393,3265,2017,1077,1084,67956282.0,19.0,62690.29704797048,0.017641597028783658
10394,3266,2017,1308,1337,74833626.0,35.0,55971.29842931937,0.026758409785932722
10395,3268,2017,1196,1203,71470538.0,40.0,59410.25602660017,0.033444816053511704
10396,3269,2017,348,397,24862285.0,13.0,62625.40302267003,0.03735632183908046
10397,3270,2017,348,347,8086844.0,2.0,23305.025936599424,0.005747126436781609
10398,3272,2017,766,778,34457202.0,31.0,44289.46272493573,0.04046997389033943
10399,3274,2017,99,99,7677305.0,8.0,77548.53535353535,0.08080808080808081
10400,3275,2017,153,161,13122311.0,5.0,81505.03726708074,0.032679738562091505
10401,3276,2017,202,210,13727448.0,4.0,65368.8,0.019801980198019802
10402,3277,2017,653,736,61512857.0,11.0,83577.25135869565,0.016845329249617153
10403,3278,2017,111,107,7683589.0,5.0,71809.24299065421,0.04504504504504504
10404,3280,2017,13637,14538,972034877.0,154.0,66861.66439675333,0.011292806335704333
10405,3281,2017,618,619,56368052.0,16.0,91063.08885298869,0.025889967637540454
10406,3282,2017,968,976,77232989.0,14.0,79132.16086065574,0.014462809917355372
10407,3283,2017,578,583,36985688.0,17.0,63440.28816466552,0.029411764705882353
10408,3284,2017,2153,2259,106271675.0,29.0,47043.68083222665,0.013469577333952624
10409,3285,2017,542,556,36747252.0,10.0,66092.17985611511,0.01845018450184502
10410,3286,2017,297,295,16652296.0,1.0,56448.46101694915,0.003367003367003367
10411,3287,2017,174,180,11053142.0,3.0,61406.34444444445,0.017241379310344827
10412,3289,2017,397,408,21065456.0,11.0,51631.01960784314,0.027707808564231738
10413,3292,2017,261,261,4300717.0,6.0,16477.842911877393,0.022988505747126436
10414,3293,2017,162,165,8496308.0,4.0,51492.77575757576,0.024691358024691357
10415,3294,2017,458,464,26796540.0,10.0,57751.16379310345,0.021834061135371178
10416,3300,2017,4821,4966,278721217.0,53.0,56125.89951671365,0.01099356979879693
10417,3301,2017,523,550,35007359.0,10.0,63649.74363636364,0.019120458891013385
10418,3302,2017,182,181,18281517.0,2.0,101002.85635359117,0.01098901098901099
10419,3303,2017,152,151,9751040.0,0.0,64576.4238410596,0.0
10420,3304,2017,1316,1394,68054974.0,30.0,48819.92395982784,0.022796352583586626
10421,3305,2017,5874,6318,381217086.0,76.0,60338.253561253565,0.012938372488934287
10422,3310,2017,124,124,6455789.0,1.0,52062.81451612903,0.008064516129032258
10423,3311,2017,920,946,39499631.0,20.0,41754.366807611,0.021739130434782608
10424,3312,2017,541,546,24226537.0,3.0,44370.94688644689,0.005545286506469501
10425,3314,2017,236,241,21669494.0,6.0,89914.91286307054,0.025423728813559324
10426,3315,2017,831,843,61784162.0,12.0,73290.82087781731,0.01444043321299639
10427,3317,2017,88,91,5521517.0,2.0,60676.01098901099,0.022727272727272728
10428,3318,2017,734,753,33085075.0,21.0,43937.682602921646,0.02861035422343324
10429,3319,2017,222,228,11102260.0,5.0,48694.12280701754,0.02252252252252252
10430,3321,2017,600,602,59451840.0,17.0,98757.20930232559,0.028333333333333332
10431,3324,2017,300,305,15026249.0,15.0,49266.390163934426,0.05
10432,3325,2017,263,256,11344681.0,12.0,44315.16015625,0.045627376425855515
10433,3328,2017,633,630,59638526.0,25.0,94664.32698412698,0.03949447077409163
10434,3330,2017,78,78,6905780.0,3.0,88535.64102564103,0.038461538461538464
10435,3331,2017,2196,2223,213375961.0,64.0,95985.58749437697,0.029143897996357013
10436,3332,2017,363,381,34704343.0,13.0,91087.51443569554,0.03581267217630854
10437,3333,2017,340,354,25972549.0,6.0,73368.78248587571,0.01764705882352941
10438,3334,2017,261,264,19082414.0,8.0,72281.87121212122,0.03065134099616858
10439,3335,2017,2294,2459,150537115.0,81.0,61218.83489223261,0.03530950305143853
10440,3337,2017,13989,13938,1035534433.0,187.0,74295.76933562921,0.013367646007577382
10441,3338,2017,9245,9306,702362657.0,204.0,75474.17332903502,0.02206598161168199
10442,3340,2017,8450,8530,747353476.0,129.0,87614.70996483,0.015266272189349112
10443,3341,2017,639,637,60286087.0,17.0,94640.63893249608,0.026604068857589983
10444,3342,2017,1453,1530,145130818.0,34.0,94856.74379084968,0.02339986235375086
10445,3345,2017,453,456,45405782.0,26.0,99574.08333333333,0.05739514348785872
10446,3350,2017,25989,27087,1981251634.0,296.0,73144.00391331635,0.011389433991304014
10447,3351,2017,3324,3353,236887081.0,102.0,70649.29346853564,0.030685920577617327
10448,3352,2017,6013,6294,542837788.0,184.0,86246.86812837623,0.030600365873939796
10449,3355,2017,5849,6200,285543895.0,70.0,46055.46693548387,0.01196785775346213
10450,3356,2017,7591,7531,341526052.0,86.0,45349.36290001328,0.011329205638255829
10451,3357,2017,1420,1437,139437771.0,25.0,97033.9394572025,0.017605633802816902
10452,3360,2017,411,408,17920396.0,11.0,43922.53921568627,0.0267639902676399
10453,3361,2017,327,327,15374324.0,8.0,47016.28134556575,0.024464831804281346
10454,3363,2017,1219,1568,91954306.0,39.0,58644.32780612245,0.03199343724364233
10455,3364,2017,979,992,57167158.0,30.0,57628.18346774193,0.030643513789581207
10456,3370,2017,891,932,37635471.0,27.0,40381.406652360514,0.030303030303030304
10457,3371,2017,540,581,19870330.0,17.0,34200.22375215146,0.03148148148148148
10458,3373,2017,1129,1183,53297225.0,30.0,45052.59932375317,0.026572187776793623
10459,3375,2017,88,87,5525041.0,4.0,63506.2183908046,0.045454545454545456
10460,3377,2017,4046,4277,232940330.0,88.0,54463.48608837971,0.021749876421156698
10461,3379,2017,415,430,18739661.0,18.0,43580.60697674419,0.043373493975903614
10462,3380,2017,2699,2938,155925116.0,53.0,53071.85704560926,0.019636902556502408
10463,3381,2017,793,899,30950966.0,21.0,34428.21579532814,0.02648171500630517
10464,3384,2017,251,266,11982681.0,9.0,45047.672932330825,0.035856573705179286
10465,3387,2017,166,167,9983508.0,7.0,59781.48502994012,0.04216867469879518
10466,3388,2017,265,269,18299206.0,5.0,68026.78810408922,0.018867924528301886
10467,3390,2017,469,489,24326911.0,11.0,49748.284253578735,0.023454157782515993
10468,3391,2017,78,80,3845900.0,1.0,48073.75,0.01282051282051282
10469,3392,2017,299,304,13783152.0,10.0,45339.31578947369,0.033444816053511704
10470,3393,2017,1258,1322,71303052.0,46.0,53935.7428139183,0.03656597774244833
10471,3395,2017,180,193,14267402.0,3.0,73924.36269430052,0.016666666666666666
10472,3396,2017,385,405,20303269.0,6.0,50131.52839506173,0.015584415584415584
10473,3400,2017,6533,7023,398352747.0,118.0,56721.16574113627,0.018062146027858564
10474,3401,2017,1779,1795,133741156.0,39.0,74507.60779944289,0.021922428330522766
10475,3407,2017,212,218,13774491.0,3.0,63185.73853211009,0.014150943396226415
10476,3409,2017,486,497,26915967.0,11.0,54156.87525150905,0.02263374485596708
10477,3412,2017,171,169,8534759.0,3.0,50501.5325443787,0.017543859649122806
10478,3413,2017,130,128,5030112.0,1.0,39297.75,0.007692307692307693
10479,3414,2017,871,892,43080451.0,23.0,48296.4697309417,0.02640642939150402
10480,3418,2017,1343,1427,80830359.0,32.0,56643.55921513665,0.023827252419955324
10481,3419,2017,404,414,26718123.0,3.0,64536.52898550725,0.007425742574257425
10482,3420,2017,154,159,8125758.0,4.0,51105.3962264151,0.025974025974025976
10483,3423,2017,270,289,8699198.0,11.0,30101.031141868512,0.040740740740740744
10484,3424,2017,429,456,20697371.0,10.0,45388.97149122807,0.023310023310023312
10485,3427,2017,1186,1191,124466631.0,34.0,104505.98740554156,0.02866779089376054
10486,3428,2017,237,242,30366800.0,6.0,125482.64462809918,0.02531645569620253
10487,3429,2017,13131,14164,1306099572.0,227.0,92212.62157582604,0.01728733531338055
10488,3431,2017,1481,1475,154879826.0,37.0,105003.27186440678,0.024983119513842
10489,3434,2017,1887,1989,193880855.0,63.0,97476.54851684264,0.033386327503974564
10490,3435,2017,1226,1219,96647371.0,41.0,79284.14356029533,0.033442088091353996
10491,3437,2017,4052,4038,457374565.0,120.0,113267.59905894008,0.029615004935834157
10492,3438,2017,857,854,95014391.0,17.0,111258.06908665106,0.019836639439906652
10493,3440,2017,763,801,99054416.0,20.0,123663.44069912609,0.02621231979030144
10494,3441,2017,618,622,78717834.0,13.0,126556.00321543409,0.021035598705501618
10495,3442,2017,3084,3093,316732474.0,96.0,102402.9983834465,0.0311284046692607
10496,3444,2017,4184,4305,303633487.0,119.0,70530.42671312427,0.02844168260038241
10497,3446,2017,518,539,33074268.0,14.0,61362.27829313544,0.02702702702702703
10498,3447,2017,239,244,13779724.0,10.0,56474.27868852459,0.04184100418410042
10499,3448,2017,452,459,29214675.0,10.0,63648.529411764706,0.022123893805309734
10500,3450,2017,3548,3572,191951174.0,94.0,53737.730683090704,0.02649379932356257
10501,3451,2017,2426,2439,134165494.0,90.0,55008.40262402624,0.03709810387469085
10502,3453,2017,722,729,53961895.0,38.0,74021.80384087791,0.05263157894736842
10503,3458,2017,1181,1217,64403735.0,25.0,52920.07806080526,0.021168501270110076
10504,3460,2017,1818,1870,80591164.0,34.0,43096.87914438503,0.0187018701870187
10505,3461,2017,2579,2620,111193424.0,64.0,42440.23816793893,0.02481582008530438
10506,3462,2017,631,636,29807266.0,29.0,46866.770440251574,0.04595879556259905
10507,3463,2017,1310,1381,59650302.0,42.0,43193.55684286749,0.03206106870229008
10508,3464,2017,474,494,25969388.0,17.0,52569.61133603239,0.035864978902953586
10509,3465,2017,4826,4936,184696063.0,118.0,37418.16511345219,0.024450891007045172
10510,3467,2017,605,618,26452327.0,41.0,42803.11812297734,0.06776859504132231
10511,3468,2017,162,165,5944394.0,6.0,36026.6303030303,0.037037037037037035
10512,3469,2017,135,141,5420662.0,4.0,38444.41134751773,0.02962962962962963
10513,3472,2017,802,895,23059392.0,17.0,25764.68379888268,0.02119700748129676
10514,3475,2017,241,247,6064910.0,10.0,24554.291497975708,0.04149377593360996
10515,3478,2017,1265,1314,56324299.0,33.0,42864.76331811264,0.02608695652173913
10516,3480,2017,862,913,40290323.0,26.0,44129.59802847754,0.030162412993039442
10517,3482,2017,81,80,3023882.0,3.0,37798.525,0.037037037037037035
10518,3483,2017,423,464,25619367.0,27.0,55214.15301724138,0.06382978723404255
10519,3485,2017,204,218,7055125.0,11.0,32362.95871559633,0.05392156862745098
10520,3490,2017,684,745,31328373.0,16.0,42051.507382550335,0.023391812865497075
10521,3491,2017,38,38,4660385.0,2.0,122641.71052631579,0.05263157894736842
10522,3494,2017,287,354,13957967.0,0.0,39429.28531073446,0.0
10523,3496,2017,2520,2757,158208023.0,86.0,57384.12150888647,0.034126984126984124
10524,3498,2017,2021,2102,142215938.0,63.0,67657.4395813511,0.031172686788718457
10525,3500,2017,13593,15086,796102888.0,324.0,52770.972292191436,0.023835797837122048
10526,3501,2017,680,711,107269874.0,29.0,150871.8340365682,0.04264705882352941
10527,3505,2017,1829,1899,118872365.0,56.0,62597.3486045287,0.0306178239475123
10528,3507,2017,51,58,5413250.0,0.0,93331.89655172414,0.0
10529,3509,2017,122,122,7997457.0,3.0,65552.9262295082,0.02459016393442623
10530,3512,2017,188,194,8690722.0,1.0,44797.536082474224,0.005319148936170213
10531,3515,2017,757,774,62298870.0,28.0,80489.49612403101,0.036988110964332896
10532,3516,2017,319,324,20716338.0,7.0,63939.31481481482,0.0219435736677116
10533,3517,2017,671,712,28942883.0,28.0,40650.11657303371,0.041728763040238454
10534,3518,2017,771,825,24264839.0,24.0,29411.92606060606,0.0311284046692607
10535,3520,2017,89,100,,7.0,,0.07865168539325842
10536,3521,2017,267,270,18677950.0,9.0,69177.5925925926,0.033707865168539325
10537,3522,2017,144,144,8148998.0,4.0,56590.26388888889,0.027777777777777776
10538,3523,2017,2042,2149,79740393.0,69.0,37105.813401582134,0.03379040156709109
10539,3525,2017,672,695,31367207.0,22.0,45132.671942446046,0.03273809523809524
10540,3527,2017,406,435,17713925.0,10.0,40721.666666666664,0.024630541871921183
10541,3530,2017,52,46,3635689.0,6.0,79036.71739130435,0.11538461538461539
10542,3531,2017,66,64,5962891.0,1.0,93170.171875,0.015151515151515152
10543,3533,2017,374,415,18362761.0,10.0,44247.61686746988,0.026737967914438502
10544,3537,2017,467,492,27551684.0,18.0,55999.35772357724,0.03854389721627409
10545,3540,2017,139,157,7922012.0,3.0,50458.67515923567,0.02158273381294964
10546,3542,2017,66,66,4595901.0,2.0,69634.86363636363,0.030303030303030304
10547,3544,2017,112,118,5855183.0,5.0,49620.19491525424,0.044642857142857144
10548,3546,2017,193,193,11695932.0,9.0,60600.68393782384,0.046632124352331605
10549,3549,2017,1267,1478,93715507.0,24.0,63406.97361299053,0.018942383583267563
10550,3550,2017,19193,19546,1205056736.0,252.0,61652.34503223166,0.013129786901474497
10551,3551,2017,11143,11287,1040665474.0,346.0,92200.36094622132,0.031050883963026115
10552,3555,2017,8834,9177,503819771.0,115.0,54900.26926010679,0.013017885442608105
10553,3556,2017,6026,6042,313798128.0,110.0,51936.135054617676,0.018254231662794558
10554,3557,2017,338,351,22472630.0,11.0,64024.58689458689,0.03254437869822485
10555,3558,2017,435,487,22655931.0,8.0,46521.41889117043,0.01839080459770115
10556,3559,2017,263,278,12123198.0,3.0,43608.625899280574,0.011406844106463879
10557,3561,2017,1889,1994,115140233.0,46.0,57743.346539618855,0.024351508734780307
10558,3562,2017,116,119,7609919.0,7.0,63948.899159663866,0.0603448275862069
10559,3563,2017,360,365,17333693.0,14.0,47489.5698630137,0.03888888888888889
10560,3564,2017,7135,7159,480954371.0,189.0,67181.78111468082,0.026489138051857042
10561,3566,2017,259,281,12699494.0,13.0,45193.928825622774,0.05019305019305019
10562,3567,2017,319,324,15026875.0,16.0,46379.24382716049,0.050156739811912224
10563,3568,2017,1378,1453,77633667.0,56.0,53429.91534755678,0.040638606676342524
10564,3570,2017,327,333,18324390.0,8.0,55028.198198198195,0.024464831804281346
10565,3571,2017,136,143,7482762.0,6.0,52327.006993006995,0.04411764705882353
10566,3573,2017,141,140,7551371.0,2.0,53938.364285714284,0.014184397163120567
10567,3575,2017,426,429,18083922.0,8.0,42153.66433566433,0.018779342723004695
10568,3579,2017,2552,2677,121326317.0,84.0,45321.74710496825,0.032915360501567396
10569,3580,2017,505,533,21299283.0,11.0,39961.13133208255,0.02178217821782178
10570,3581,2017,82,86,4148261.0,5.0,48235.59302325582,0.06097560975609756
10571,3584,2017,449,452,23425494.0,10.0,51826.31415929204,0.022271714922048998
10572,3586,2017,290,287,11856896.0,10.0,41313.22648083624,0.034482758620689655
10573,3588,2017,156,158,8451151.0,3.0,53488.29746835443,0.019230769230769232
10574,3589,2017,153,153,9536257.0,15.0,62328.47712418301,0.09803921568627451
10575,3590,2017,123,122,8259618.0,3.0,67701.7868852459,0.024390243902439025
10576,3591,2017,58,58,4915991.0,6.0,84758.46551724138,0.10344827586206896
10577,3594,2017,201,255,14693904.0,17.0,57623.15294117647,0.0845771144278607
10578,3595,2017,268,287,11791218.0,11.0,41084.38327526132,0.041044776119402986
10579,3597,2017,171,205,16594717.0,2.0,80949.83902439024,0.011695906432748537
10580,3608,2017,1287,1455,71569096.0,57.0,49188.38213058419,0.04428904428904429
10581,3610,2017,660,679,33667845.0,28.0,49584.45508100147,0.04242424242424243
10582,3612,2017,934,983,38113937.0,15.0,38773.07934893184,0.016059957173447537
10583,3614,2017,348,354,30086440.0,21.0,84989.94350282486,0.0603448275862069
10584,3616,2017,2284,2327,146146591.0,82.0,62804.72324881822,0.03590192644483362
10585,3618,2017,291,292,14500516.0,6.0,49659.30136986302,0.020618556701030927
10586,3620,2017,3216,3627,198992876.0,71.0,54864.31651502619,0.022077114427860697
10587,3621,2017,881,979,52802447.0,25.0,53935.08375893769,0.028376844494892167
10588,3622,2017,212,215,8477621.0,7.0,39430.79534883721,0.0330188679245283
10589,3623,2017,419,427,20953831.0,15.0,49072.2037470726,0.03579952267303103
10590,3624,2017,247,250,11843812.0,13.0,47375.248,0.05263157894736842
10591,3629,2017,4005,4208,217560744.0,83.0,51701.69771863118,0.02072409488139825
10592,3630,2017,13525,13592,794725181.0,220.0,58470.06923190112,0.016266173752310535
10593,3631,2017,4411,4436,391818526.0,165.0,88326.98963029757,0.03740648379052369
10594,3633,2017,219,251,19893529.0,5.0,79257.08764940238,0.0228310502283105
10595,3634,2017,726,727,49096214.0,28.0,67532.61898211829,0.03856749311294766
10596,3635,2017,225,241,11600883.0,9.0,48136.44398340249,0.04
10597,3636,2017,2225,2416,123991040.0,82.0,51320.79470198676,0.036853932584269666
10598,3637,2017,223,221,11815264.0,7.0,53462.73303167421,0.03139013452914798
10599,3638,2017,876,975,50029822.0,35.0,51312.63794871795,0.03995433789954338
10600,3639,2017,307,318,11473858.0,10.0,36081.3144654088,0.03257328990228013
10601,3640,2017,367,367,25453762.0,17.0,69356.29972752044,0.04632152588555858
10602,3641,2017,516,537,29550455.0,21.0,55028.78026070764,0.040697674418604654
10603,3646,2017,221,222,16122588.0,8.0,72624.27027027027,0.03619909502262444
10604,3649,2017,203,209,10194508.0,3.0,48777.55023923445,0.014778325123152709
10605,3658,2017,2626,2726,182542431.0,82.0,66963.47432134996,0.031226199543031227
10606,3659,2017,340,354,24342475.0,12.0,68764.05367231638,0.03529411764705882
10607,3660,2017,3228,3600,188575983.0,66.0,52382.2175,0.020446096654275093
10608,3662,2017,272,272,30798847.0,2.0,113231.05514705883,0.007352941176470588
10609,3664,2017,488,501,34122136.0,24.0,68108.05588822355,0.04918032786885246
10610,3666,2017,2432,2527,123749484.0,100.0,48970.9077958053,0.04111842105263158
10611,3669,2017,730,755,32821963.0,31.0,43472.79867549669,0.04246575342465753
10612,3670,2017,269,267,14208839.0,8.0,53216.62546816479,0.02973977695167286
10613,3672,2017,4604,5133,255399588.0,103.0,49756.397428404445,0.022371850564726323
