,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3064,417506644.0,472650968.0,532276885.0,592338667.0,652006915.0,718076018.0,826808258.0,876121027.0,966477971.0,1112783676.0,1198811549.0,1302766047.0,1414122089.0,1520953420.0,1698398606.0,1896218950.0,2165342351.0,2472617373.0
3065,192669011.0,203973538.0,219805191.0,245711382.0,266422163.0,290752289.0,323487896.0,314407044.0,311932563.0,358987568.0,391164747.0,421828013.0,442257481.0,446806766.0,491447606.0,541897228.0,566294013.0,588939559.0
3066,92875252.0,101865265.0,108260329.0,115718962.0,131320586.0,145133783.0,172210779.0,168986746.0,185801130.0,216049378.0,230748458.0,233393716.0,254780083.0,278373533.0,343089828.0,372557174.0,422050952.0,476387160.0
3067,96500798.0,100030902.0,102768227.0,107320232.0,117305419.0,131435613.0,151040305.0,149786661.0,162957182.0,188138014.0,201128850.0,224703189.0,286381838.0,331576232.0,375625805.0,427919232.0,459325631.0,484734639.0
3068,394426312.0,409166282.0,435342306.0,475266739.0,520752626.0,558534749.0,620123509.0,599350136.0,636551032.0,741669222.0,763512387.0,812652511.0,862305462.0,891477087.0,931525479.0,997922871.0,1097171789.0,1176050634.0
3070,394918767.0,412758737.0,440858862.0,476688842.0,514234119.0,556634234.0,638933306.0,639505827.0,680741893.0,780232937.0,819118585.0,858660983.0,920605369.0,998154236.0,1041882843.0,1126269941.0,1229863734.0,1317614611.0
3071,262322608.0,272615999.0,286699409.0,306647789.0,332782990.0,358458514.0,433542698.0,420587246.0,459435240.0,513762897.0,548638434.0,560753973.0,584783373.0,609989175.0,654762357.0,705790139.0,773950005.0,824314191.0
3072,386784843.0,408949155.0,435546640.0,461642918.0,494081241.0,532531852.0,614545077.0,604193484.0,637913647.0,742706517.0,794381471.0,828045671.0,868044180.0,919901785.0,989437080.0,1076541187.0,1172013626.0,1251562969.0
3073,559831446.0,587564970.0,613313712.0,652435912.0,686909910.0,719591174.0,826237659.0,825049308.0,838357290.0,987050305.0,1031258179.0,1063833136.0,1099025259.0,1148084817.0,1216564856.0,1305393856.0,1424467590.0,1519316922.0
3074,277242500.0,281848903.0,286362303.0,292468880.0,303448936.0,308558610.0,339415064.0,329803920.0,317755767.0,371866897.0,383054627.0,377580706.0,380407905.0,392182133.0,403841822.0,428163006.0,462882487.0,494478241.0
3075,241888644.0,249335810.0,253315832.0,255850304.0,261722276.0,267426297.0,292843781.0,288798858.0,287785529.0,344414980.0,358954265.0,372335900.0,386052440.0,414227949.0,440929598.0,471114509.0,524599022.0,542822649.0
3076,280768895.0,294019932.0,306154319.0,324257486.0,342267162.0,369423853.0,435354118.0,460727095.0,519280856.0,609367426.0,652360522.0,681561773.0,700834185.0,742187739.0,795951094.0,837599538.0,891676592.0,932697822.0
3078,199288764.0,212778840.0,231789950.0,254135915.0,269783496.0,287376985.0,341765699.0,343294870.0,341854208.0,392872037.0,423720115.0,439977781.0,472110610.0,490035866.0,525657411.0,549658402.0,600569467.0,678360880.0
3079,367985941.0,395320007.0,431509545.0,457794191.0,477624796.0,548045178.0,557907458.0,565432402.0,582207139.0,682328633.0,697514556.0,734917846.0,793605564.0,905874103.0,862120302.0,921952493.0,1009178494.0,1065584182.0
3081,139923269.0,144148935.0,158342925.0,166170510.0,174859858.0,190615681.0,220040687.0,213402776.0,226381087.0,268128892.0,280040734.0,289724190.0,291280634.0,303016040.0,326758598.0,353196602.0,389252978.0,417262131.0
3082,508535844.0,535709860.0,556021357.0,579480324.0,609476613.0,629383383.0,696834686.0,690255342.0,681410221.0,767641207.0,777575721.0,787163933.0,798432252.0,818586979.0,847668993.0,881744507.0,913483025.0,951544478.0
3083,384427087.0,415092357.0,442196688.0,465900816.0,499182174.0,520529854.0,573866482.0,579217659.0,578207650.0,671934153.0,693852791.0,723343916.0,746081798.0,772795112.0,814870400.0,857758698.0,918597648.0,964700073.0
3084,492750886.0,525138403.0,558407511.0,606236325.0,654178507.0,713113180.0,749060069.0,745423688.0,790375286.0,860296252.0,886339897.0,928314571.0,971521245.0,1006590486.0,1039060175.0,1071716248.0,1193496205.0,1263235145.0
3085,211912098.0,226393577.0,240455282.0,260906057.0,289331616.0,306136595.0,343513422.0,349797020.0,361519055.0,403860355.0,425590878.0,437654266.0,448254035.0,456813843.0,485936621.0,499645679.0,531773592.0,557547852.0
3086,4836639.0,4886320.0,4844883.0,4945992.0,6081365.0,6092825.0,5191647.0,4562010.0,,,6801173.0,,,,,3952927.0,5309270.0,5746094.0
3087,143535576.0,152403045.0,161253002.0,172282245.0,179403305.0,188444249.0,203299378.0,203297852.0,212064544.0,236503104.0,245645404.0,249935827.0,256273903.0,271675031.0,282971118.0,293076309.0,308177718.0,327615030.0
3088,525629722.0,553443589.0,573980173.0,602489705.0,635124582.0,655924249.0,721795426.0,710289352.0,719743050.0,807999301.0,823684110.0,847067984.0,874133264.0,903946166.0,946116373.0,973280887.0,1024914384.0,1073424115.0
3089,204152174.0,224950635.0,240072018.0,255045094.0,274000798.0,289356499.0,321136267.0,324422017.0,336767239.0,382828993.0,391676181.0,408017064.0,415599894.0,434186181.0,452149535.0,474949679.0,532681488.0,544195528.0
